,telecommuting,has_company_logo,has_questions,fraudulent,salary_min,salary_max,employment_type_-,employment_type_Contract,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,required_experience_-,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_-,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Some High School Coursework,required_education_Unspecified,required_education_Vocational,required_education_Vocational - Degree,required_education_Vocational - HS Diploma,title_vector,location_vector,department_vector,company_profile_vector,description_vector,requirements_vector,benefits_vector,industry_vector,function_vector,predicao
14150,0,0,0,0,55000,75000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018135877,0.1221189796924591,0.0,0.0,0.03245355561375618,0.0,0.06760870665311813,-0.08084625005722046,0.0924716666340828,0.0
14154,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02871815,0.018512144684791565,0.0,0.0,0.006498001981526613,-0.001889944076538086,0.13971298933029175,0.0,0.0,1.0
14160,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.052930083,0.007879141718149185,0.0,-0.04506576061248779,-0.0603904165327549,-0.04313545674085617,0.0,0.0,0.06613431125879288,0.0
14162,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.053623285,0.013945680111646652,0.0,-0.04506576061248779,-0.007867980748414993,-0.03999607637524605,0.016520678997039795,0.09486623853445053,0.13140377402305603,0.0
14166,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037380222,0.10739466547966003,0.09486623853445053,0.01125902496278286,0.025716500356793404,-0.002341815736144781,0.021984737366437912,0.0,0.09486623853445053,0.0
14179,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.030587401,0.16280271112918854,0.11565286666154861,0.013706361874938011,0.06001308932900429,0.01647944748401642,0.1018652468919754,0.11310556530952454,0.11565286666154861,1.0
14182,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.028377492,0.04270279034972191,0.0,-0.1575445979833603,-0.026623861864209175,-0.013893956318497658,0.0,-0.07948187738656998,-0.0494341142475605,0.0
14183,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01950444,0.0,0.0,0.040345001965761185,0.036826230585575104,0.0,0.0,0.0,0.0,0.0
14184,0,0,0,0,37000,41600,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0013035364,0.03976273164153099,-0.06961677223443985,0.0,-0.0037395537365227938,-0.014862353913486004,0.05912059172987938,-0.08398332446813583,-0.024580340832471848,0.0
14185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032827843,0.06538606435060501,0.0,0.0,0.010702117346227169,0.0,0.0,0.0,0.0,1.0
14187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.017515773,0.22135187685489655,0.0,-0.09097718447446823,-0.030158037319779396,0.015261170454323292,0.0,-0.08084625005722046,-0.10149919241666794,0.0
14190,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.105330296,0.1152149960398674,0.0,-0.09097718447446823,0.008692231960594654,0.049851275980472565,0.0,-0.0451783761382103,-0.10149919241666794,0.0
14211,0,1,0,0,33000,100000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.084992945,-0.030370289459824562,0.0,-0.016999412328004837,-0.007733138278126717,-0.005528158973902464,0.09398466348648071,-0.03978625312447548,0.0924716666340828,0.0
14212,1,1,0,0,80000,120000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10526156,0.039743904024362564,0.0924716666340828,-0.021596794947981834,0.02584785968065262,0.027819054201245308,0.08171305060386658,-0.03708634898066521,0.0924716666340828,0.0
14216,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0652328,0.17983469367027283,0.0,0.0536295622587204,0.03076079860329628,0.02673228271305561,0.07682063430547714,-0.03708634898066521,0.11565286666154861,0.0
14218,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03234813,0.00368484971113503,0.0,-0.02422386221587658,-0.0248451828956604,0.0,0.0,0.0,0.0,0.0
14224,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0055859834,0.07293379306793213,-0.02741849608719349,-0.03241600841283798,-0.012845546938478947,0.021753892302513123,0.11347313225269318,-0.08084625005722046,0.0,0.0
14230,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036541594,0.05008992180228233,0.0,0.0,-0.009570007212460041,0.0,0.0,0.0,0.0,1.0
14231,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04774671,0.10739466547966003,0.0,-0.005131206475198269,0.012148589827120304,-0.002032506512477994,0.0,-0.03708634898066521,0.0,0.0
14235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09704209,0.054051660001277924,0.0,0.0,0.024316415190696716,0.0,0.0,0.0,0.0,0.0
14238,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045496453,0.054051660001277924,0.0,0.0,0.009938272647559643,0.0041716694831848145,0.0,0.0,0.0,1.0
14248,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108678274,0.039743904024362564,0.0,-0.07823614031076431,0.020744729787111282,0.0,0.0,0.0,0.0,0.0
14252,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055098604,-0.0004085540713276714,0.0,-0.07823614031076431,-0.0032419406343251467,0.0,0.0,-0.08405696600675583,0.0,0.0
14253,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061181184,0.10805817693471909,0.0,0.0,0.0033064570743590593,0.0,0.0,0.0,0.0,0.0
14266,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027183057,0.009951918385922909,0.0,-0.07823614031076431,0.005916969384998083,0.0,0.0,0.023016545921564102,0.0,0.0
14267,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03485632,0.10550746321678162,0.0,-0.010481429286301136,0.017484933137893677,0.0012260556686669588,0.07454454898834229,-0.0451783761382103,0.11565286666154861,0.0
14277,0,1,0,0,40000,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049279038,0.023685850203037262,0.0,0.012787874788045883,-0.0034210174344480038,-0.022558441385626793,0.0,0.0,0.0,0.0
14280,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01539669,-0.00020417929044924676,0.037388574331998825,-0.04328814893960953,0.031416818499565125,0.03388959914445877,0.03793788328766823,0.0,0.0,0.0
14286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13425705,0.009951918385922909,0.0,-0.07823614031076431,-0.00361049035564065,0.0,0.0,0.11310556530952454,0.0,0.0
14291,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015003337,0.08465716242790222,-0.03404714912176132,-0.015347497537732124,0.03233524411916733,-0.000342061510309577,0.0,0.0,0.0924716666340828,0.0
14299,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.032287735,0.06712255626916885,-0.08084625005722046,-0.06397450715303421,0.06032521650195122,0.04146023094654083,0.0,-0.08084625005722046,-0.07160104811191559,0.0
14301,0,1,1,0,75000,100000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12821394,0.10739466547966003,0.0,0.010587673634290695,0.01796061173081398,0.020871104672551155,0.10018620640039444,-0.07217704504728317,0.11565286666154861,0.0
14305,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052615177,0.1221189796924591,0.0,-0.07823614031076431,0.014783257618546486,0.0,0.0,0.09146087616682053,0.0,0.0
14315,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10816453,0.03990664333105087,-0.04135137051343918,0.02955744042992592,0.034181129187345505,0.09204580634832382,0.0,-0.03708634898066521,0.11565286666154861,0.0
14320,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.034458913,0.14902539551258087,0.0,0.023004891350865364,0.035694774240255356,0.028268422931432724,0.06249900162220001,-0.08084625005722046,0.0924716666340828,0.0
14323,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019130168,0.05388261750340462,0.11565286666154861,0.03775602951645851,0.006164364982396364,0.0,0.0,0.0,0.0,0.0
14324,0,1,1,0,15000,16000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06826356,0.007879141718149185,0.0,-0.04506576061248779,-0.031984105706214905,-0.10185068845748901,0.016520678997039795,0.0,0.06613431125879288,0.0
14325,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23262535,0.07113350182771683,-0.07804767042398453,-0.011854985728859901,0.000748242309782654,-0.006703327875584364,0.0,0.007915028370916843,0.0,0.0
14327,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053253595,0.3389737606048584,0.0692046582698822,0.05425230413675308,0.0637659952044487,0.03329836577177048,0.06564763933420181,0.0,0.0,0.0
14329,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.028560359,0.05346159636974335,0.0,-0.015871981158852577,0.011769017204642296,0.02705233357846737,0.020743481814861298,-0.13812656700611115,0.09486623853445053,0.0
14334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05024948,0.11630283296108246,0.0,0.0,0.05388893187046051,0.0,0.0,0.0,0.0,0.0
14335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0355561,0.08044423907995224,0.0,0.018200859427452087,0.002782802563160658,-0.0018156147561967373,0.0,-0.08405696600675583,-0.07160104811191559,0.0
14342,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056889895,0.09332991391420364,0.0,-0.07823614031076431,0.007537976372987032,0.0,0.0,-0.07217704504728317,0.0,0.0
14356,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051504984,0.2211151272058487,0.0,0.0,0.02526775747537613,0.056594088673591614,0.0,-0.006539772730320692,0.0,0.0
14358,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09318219,0.06318812072277069,0.0,-0.0327870212495327,0.041766468435525894,0.0,0.0,-0.09512142837047577,0.13140377402305603,0.0
14359,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008171475,0.0034385633189231157,0.0,-0.07823614031076431,-0.005463704001158476,0.0,0.0,0.09146087616682053,0.0,0.0
14375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11102738,0.1221189796924591,0.0,-0.07823614031076431,-0.01402259711176157,0.0,0.0,-0.08405696600675583,0.0,0.0
14377,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08759489,0.0681067630648613,0.0,0.00598269235342741,0.022518670186400414,0.0018686914118006825,0.0120652224868536,0.0,-0.10915237665176392,0.0
14380,0,0,0,0,300000,500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00043025136,0.0154778016731143,0.014506416395306587,0.0,-0.02316272258758545,0.029621891677379608,0.06898721307516098,-0.08405696600675583,-0.07160104811191559,0.0
14385,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06496902,0.01756981387734413,0.0,-0.04506576061248779,-0.018091948702931404,0.0,0.0,0.0,0.0,0.0
14387,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032549256,0.1221189796924591,0.0,-0.07823614031076431,0.016155274584889412,0.0,0.0,0.09146087616682053,0.0,0.0
14389,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0029597925,0.09332991391420364,-0.18001830577850342,-0.022123198956251144,-0.026380641385912895,-0.01641564629971981,0.03711777180433273,-0.11284025013446808,-0.10149919241666794,0.0
14392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.075176865,-0.07701897621154785,0.0,-0.04506576061248779,0.003484106622636318,-0.12404965609312057,0.06504427641630173,0.06503964215517044,0.0,0.0
14394,0,1,0,0,35000,45000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032583743,0.022549975663423538,0.0,-0.021486368030309677,-0.0032644562888890505,0.0002740633499342948,0.0,-0.08405696600675583,-0.07160104811191559,0.0
14399,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10584066,0.11464129388332367,0.0,0.00970157328993082,0.03889836370944977,0.0014407451963052154,0.0,0.024047918617725372,0.0,0.0
14402,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070607536,0.0697910487651825,0.0,-0.031819187104701996,0.007451137527823448,0.024185078218579292,0.0,0.0,0.0,0.0
14405,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11802477,0.047892965376377106,0.0,0.025664780288934708,-0.0011532059870660305,0.013899951241910458,0.025664780288934708,-0.08405696600675583,-0.07160104811191559,0.0
14407,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04641098,0.1221189796924591,0.01555207371711731,-0.00040250777965411544,0.007815118879079819,0.018481431528925896,0.0,0.11310556530952454,0.0,0.0
14412,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12989154,0.08619996905326843,0.0,0.008718333207070827,0.02678418904542923,-0.013027937151491642,0.0,-0.02119147777557373,0.19488908350467682,0.0
14417,0,1,0,0,1920,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16526899,0.06392740458250046,0.0,-0.047752104699611664,-0.0030706184916198254,-0.03814976289868355,0.14337830245494843,-0.11284025013446808,0.0,0.0
14419,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.027834553,0.10094522684812546,0.0007817692239768803,0.02724967896938324,0.008292033337056637,-0.027865096926689148,0.048910953104496,-0.08405696600675583,-0.07160104811191559,0.0
14423,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.062062483,0.00877367053180933,0.0,-0.04506576061248779,-0.008850684389472008,-0.03999607637524605,-0.02615073136985302,0.0,0.13140377402305603,0.0
14426,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06496902,0.018562762066721916,0.0,-0.04506576061248779,-0.02439367026090622,0.0,0.0,0.0,0.0,0.0
14428,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044860438,0.0681067630648613,0.0,0.00598269235342741,0.017527002841234207,0.03850766271352768,0.0120652224868536,0.0,-0.10915237665176392,0.0
14432,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050203033,0.1152149960398674,0.0,0.014224894344806671,-0.011994180269539356,0.0,0.0,0.23772278428077698,0.0,0.0
14438,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.18835324,0.07468094676733017,0.0,0.06184729188680649,-0.02309967204928398,-0.027638087049126625,0.0,-0.07217704504728317,-0.13425704836845398,0.0
14445,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040450994,0.009951918385922909,0.0,-0.07823614031076431,-0.02890792302787304,0.0,0.0,0.0,0.0,0.0
14450,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.12309234,0.12995199859142303,0.0,-0.10454192757606506,-0.019078271463513374,-0.0035503602121025324,0.008501863107085228,-0.2091115117073059,-0.22080659866333008,0.0
14456,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010621568,0.049306511878967285,0.0,-0.02422386221587658,-0.03585480526089668,0.0,0.0,0.0,0.0,0.0
14457,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031361014,0.03471679612994194,0.0,-0.02422386221587658,-0.047936927527189255,0.0,0.0,0.0,0.0,0.0
14467,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037744273,0.11064659804105759,0.24436213076114655,0.05701860040426254,0.017838072031736374,0.013163527473807335,0.12101511657238007,-0.03708634898066521,0.24436213076114655,0.0
14468,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03393385,0.09332991391420364,0.0,-0.07823614031076431,-0.0023641407024115324,0.0,0.0,0.0,0.0,0.0
14471,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09425814,0.07427482306957245,0.0924716666340828,-0.05145745724439621,-0.029968934133648872,-0.04374786466360092,0.06014210730791092,-0.15154670178890228,0.0924716666340828,0.0
14476,0,1,1,0,300000,600000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.006563091,0.069289930164814,0.0,-0.07754699885845184,0.0033193635754287243,0.009022322483360767,0.05823342502117157,-0.06573143601417542,0.09764895588159561,0.0
14482,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053435933,0.1758986860513687,0.11565286666154861,0.042275287210941315,0.0433587022125721,0.04039646312594414,0.04054231196641922,-0.03708634898066521,0.11565286666154861,0.0
14483,1,0,0,0,45000,45000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01275496,-0.08451381325721741,0.07271351665258408,0.0,-0.01577034778892994,-0.006960940547287464,0.1352630853652954,-0.08405696600675583,-0.10149919241666794,0.0
14484,0,0,0,0,42000,42000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.10849225,0.006915210280567408,0.0,0.0,-0.01963154971599579,0.0,-0.006818762980401516,-0.023350419476628304,0.046692922711372375,0.0
14486,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12726744,0.09384945034980774,0.0,0.04786395654082298,0.05148814618587494,0.04358671233057976,0.050905294716358185,-0.07217704504728317,0.11565286666154861,0.0
14495,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10246111,-0.036199260503053665,0.0,-0.023827970027923584,-0.010242304764688015,-0.0052962517365813255,0.0,-0.3004835844039917,0.09764895588159561,0.0
14506,0,1,0,0,28000,35000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06085536,0.1152149960398674,0.24436213076114655,0.0435490719974041,0.02369128167629242,0.00885945837944746,0.04492779076099396,-0.03708634898066521,0.24436213076114655,0.0
14507,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036971882,0.039743904024362564,0.0,-0.07823614031076431,-0.01834307424724102,0.0,0.0,0.0,0.0,0.0
14513,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008347168,0.20406581461429596,0.02268296666443348,-0.13092714548110962,-0.006032451521605253,0.00836726650595665,-0.010425496846437454,-0.12172354012727737,0.017827996984124184,0.0
14514,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0036950978,0.1152149960398674,-0.008408354595303535,-0.03241600841283798,-0.020296983420848846,0.008506981655955315,0.11347313225269318,-0.08084625005722046,0.0,0.0
14517,0,1,0,0,50000,90000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037533976,0.17983469367027283,0.0,0.07590986043214798,0.06535940617322922,0.03051302582025528,0.0,-0.03708634898066521,0.11565286666154861,0.0
14519,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06496902,0.009771022014319897,0.0,-0.04506576061248779,-0.02280263975262642,0.0,0.0,0.0,0.0,0.0
14527,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09734219,0.08044423907995224,-0.0350961796939373,-0.019121360033750534,0.008683153428137302,0.007574110757559538,0.019487297162413597,-0.13812656700611115,0.029355652630329132,0.0
14529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030142058,0.08638965338468552,0.0,-0.00244757323525846,0.026251450181007385,0.013821687549352646,0.0,0.11310556530952454,0.24436213076114655,0.0
14532,0,1,1,0,50000,70000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.072670035,0.09332991391420364,0.0,-0.03757891058921814,0.007228123024106026,0.00819701049476862,0.10639732331037521,-0.08405696600675583,-0.07160104811191559,0.0
14538,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1689485,0.095675028860569,0.0,0.014555875211954117,-0.04696253687143326,0.014507362619042397,0.1493137925863266,0.14018049836158752,-0.07160104811191559,0.0
14543,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11230976,0.02890717051923275,0.0,0.027546212077140808,0.028618397191166878,0.043448273092508316,0.0,-0.08405696600675583,-0.07160104811191559,0.0
14551,0,1,0,0,16000,20000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.031677797,0.01821085624396801,0.0,-0.08558328449726105,0.01748860627412796,0.0037303471472114325,0.10127424448728561,-0.2344554364681244,0.0924716666340828,0.0
14558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11074558,0.1221189796924591,0.0924716666340828,0.0171553622931242,0.04161130264401436,0.014063708484172821,0.07470788061618805,-0.03708634898066521,0.0924716666340828,0.0
14559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691548,0.07027145475149155,0.0,0.0,0.06876709312200546,0.0,0.0,0.0,0.0,0.0
14589,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018680967,0.1152149960398674,0.037388574331998825,-0.009131931699812412,-0.00603404501453042,0.0067709265276789665,0.0,0.0,0.09486623853445053,0.0
